	Facies	Formation	Well Name	Depth	GR	ILD_log10	DeltaPHI	PHIND	PE	NM_M	RELPOS
2239	8	C LM	NOLAN	3032.0	59.2716393788	0.643	5.53413594425	14.8938652051	3.32511326064	1	0.026
2240	8	C LM	NOLAN	3032.5	37.0139235702	0.69	3.84473775496	11.1567091322	3.59977409832	2	1.0
2241	8	C LM	NOLAN	3033.0	19.9668136581	0.734	2.250023131	7.94736308564	3.92120969477	2	0.991
2242	8	C LM	NOLAN	3033.5	15.6970677803	0.782	1.385337376	6.60560583776	4.15199160288	2	0.982
2243	8	C LM	NOLAN	3034.0	11.7622306373	0.859	0.78478690821	6.92211934704	4.43401095526	2	0.973
2244	8	C LM	NOLAN	3034.5	15.0625711729	0.908	0.224122755987	7.42098464115	4.57999074417	2	0.964
2245	8	C LM	NOLAN	3035.0	18.2832698583	0.909	0.421170982563	7.37130361322	4.42621040577	2	0.955
2246	8	C LM	NOLAN	3035.5	19.7944381587	0.888	0.697931266119	7.32346199227	3.88889593266	2	0.946
2247	5	C LM	NOLAN	3036.0	23.1288135621	0.862	1.12654271459	7.09010103686	3.25287748307	2	0.938
2248	5	C LM	NOLAN	3036.5	27.1410783337	0.818	1.61765612598	7.50839872064	2.86873360933	2	0.929
2249	5	C LM	NOLAN	3037.0	29.3752843671	0.773	2.24522294907	8.7189994827	2.92850086175	2	0.92
2250	5	C LM	NOLAN	3037.5	32.2894963248	0.734	2.71124582491	10.3359155482	3.07296489026	2	0.911
2251	5	C LM	NOLAN	3038.0	38.7598493042	0.697	3.0293703909	11.8104304863	3.18505580939	2	0.902
2252	5	C LM	NOLAN	3038.5	43.2510759528	0.667	3.40422555575	12.4950555539	3.18548479467	2	0.893
2253	5	C LM	NOLAN	3039.0	49.7803739316	0.661	4.03139059734	12.7237582038	3.01402386064	2	0.884
2254	4	C LM	NOLAN	3039.5	57.0296331153	0.672	5.11382078762	13.0516784043	2.98033577347	2	0.875
2255	4	C LM	NOLAN	3040.0	56.6493361725	0.69	5.30481060627	13.0366240216	2.95750366572	2	0.866
2256	4	C LM	NOLAN	3040.5	46.9535154076	0.709	4.60667226981	12.0984094739	3.06794738746	2	0.857
2257	5	C LM	NOLAN	3041.0	40.5077400749	0.728	3.14887985922	10.2530446563	3.25704844585	2	0.848
2258	6	C LM	NOLAN	3041.5	35.7770571289	0.752	1.89781493957	8.34956373885	3.36692477145	2	0.839
2259	5	C LM	NOLAN	3042.0	39.6470076661	0.79	1.43137004995	7.20817143409	3.46245730097	2	0.83
2260	5	C LM	NOLAN	3042.5	47.0017119545	0.844	1.55861985643	7.82416282983	3.41070333133	2	0.821
2261	5	C LM	NOLAN	3043.0	52.7483999812	0.896	1.68658843864	8.26389198118	3.38714219746	2	0.813
2262	5	C LM	NOLAN	3043.5	49.0154716054	0.931	1.13291734872	7.89814391995	3.56369562436	2	0.804
2263	5	C LM	NOLAN	3044.0	41.9657851161	0.94	0.043667716914	6.65235390696	3.77512776425	2	0.795
2264	5	C LM	NOLAN	3044.5	35.9189317966	0.939	-0.349474296013	5.47022014174	4.00369579843	2	0.786
2265	5	C LM	NOLAN	3045.0	32.3954769452	0.95	-0.200344163544	4.27886813951	4.15528393708	2	0.777
2266	5	C LM	NOLAN	3045.5	35.3923966808	0.967	-0.0306569235527	4.48099700663	4.18893124055	2	0.768
2267	5	C LM	NOLAN	3046.0	39.1397375469	0.972	0.162240838543	5.05996835544	3.97911634447	2	0.759
2268	5	C LM	NOLAN	3046.5	40.6218276949	0.969	0.276629058196	5.63441410646	3.82201147772	2	0.75
2269	5	C LM	NOLAN	3047.0	40.5736695235	0.957	0.10404963668	6.47361304342	3.63251659183	2	0.741
2270	5	C LM	NOLAN	3047.5	38.4203960253	0.938	0.235254562556	6.50940436738	3.54481977764	2	0.732
2271	5	C LM	NOLAN	3048.0	40.155504704	0.915	0.547797264442	6.45796995625	3.67996144191	2	0.723
2272	5	C LM	NOLAN	3048.5	45.8719687115	0.89	1.32207933511	5.74205966916	3.93444476318	2	0.714
2273	5	C LM	NOLAN	3049.0	48.2120780298	0.864	1.73121015204	5.83403436066	4.23814579428	2	0.705
2274	5	C LM	NOLAN	3049.5	57.8490061282	0.838	2.47320988499	6.99958856065	4.38776462217	2	0.696
2275	4	C LM	NOLAN	3050.0	68.5131756341	0.82	2.90604249364	8.96310002778	4.34570584917	2	0.688
2276	6	C LM	NOLAN	3050.5	73.3245085863	0.814	3.58539282208	10.3448912449	4.22721012104	2	0.679
2277	6	C LM	NOLAN	3051.0	68.4870492363	0.815	3.68569145115	10.8748153034	4.16370353282	2	0.67
2278	8	C LM	NOLAN	3051.5	60.8330917005	0.811	3.19385417947	9.95734234821	4.15847517489	2	0.661
2279	8	C LM	NOLAN	3052.0	65.3898856716	0.808	2.32832734424	8.67143472154	4.04861234603	2	0.652
2280	8	C LM	NOLAN	3052.5	76.2986797837	0.806	1.70661689384	7.88542829092	4.01293632885	2	0.643
2281	8	C LM	NOLAN	3053.0	95.6107084667	0.817	2.0078467102	7.2392859983	3.95898334727	2	0.634
2282	8	C LM	NOLAN	3053.5	124.967141904	0.839	2.58083189619	6.91490257887	3.96758896441	2	0.625
2283	8	C LM	NOLAN	3054.0	173.063410521	0.868	3.16509228448	7.35120464542	4.04012141111	2	0.616
2284	4	C LM	NOLAN	3054.5	216.540314504	0.89	3.37384798248	7.96415585636	4.03025363603	2	0.607
2285	4	C LM	NOLAN	3055.0	234.713848554	0.909	3.26087616556	8.44121102377	3.87865415819	2	0.598
2286	4	C LM	NOLAN	3055.5	216.234008878	0.92	2.97942260384	8.77963506729	3.91589819867	2	0.589
2287	4	C LM	NOLAN	3056.0	172.421934762	0.927	2.69182556066	8.06203374349	4.06373321688	2	0.58
2288	4	C LM	NOLAN	3056.5	125.571812596	0.933	2.54112452922	8.0336827215	4.34298409699	2	0.571
2289	4	C LM	NOLAN	3057.0	95.9112169926	0.939	2.51230987076	7.6288591857	4.41841475933	2	0.563
2290	4	C LM	NOLAN	3057.5	80.7322496399	0.939	2.19957573351	8.00544512505	4.34037423516	2	0.554
2291	4	C LM	NOLAN	3058.0	72.4105509894	0.938	2.2095706396	8.48404093084	4.19182010258	2	0.545
2292	4	C LM	NOLAN	3058.5	68.0567339441	0.936	2.19728196879	8.17831817354	4.07340223923	2	0.536
2293	4	C LM	NOLAN	3059.0	62.8690820572	0.932	2.12840746396	8.1800151968	4.08000091722	2	0.527
2294	4	C LM	NOLAN	3059.5	54.7675024386	0.926	1.70610723549	8.07556311118	4.01773359545	2	0.518
2295	4	C LM	NOLAN	3060.0	51.6171732368	0.921	1.39037547564	8.1291378023	3.96148869765	2	0.509
2296	4	C LM	NOLAN	3060.5	50.3450360474	0.913	1.61981104552	8.25208685515	3.83719152413	2	0.5
2297	3	A1 SH	NEWBY	2826.0	79.1083931302	0.719	8.64983251525	11.5979220834	3.58129100591	1	1.0
2298	3	A1 SH	NEWBY	2826.5	81.754455608	0.688	9.54031100127	12.162234915	3.46474345824	1	0.977
2299	3	A1 SH	NEWBY	2827.0	82.1329181616	0.664	9.94250434208	11.7295783275	3.42096163186	1	0.953
2300	3	A1 SH	NEWBY	2827.5	82.9602524435	0.648	9.9080438866	11.4452508157	3.34694948297	1	0.93
2301	3	A1 SH	NEWBY	2828.0	75.2344542229	0.648	9.54179108091	11.6275181635	3.31727651298	1	0.907
2302	3	A1 SH	NEWBY	2828.5	70.686685518	0.663	9.15614766587	11.3378998612	3.29536369452	1	0.884
2303	3	A1 SH	NEWBY	2829.0	70.7720430758	0.685	8.74239343375	11.2319251871	3.33252953526	1	0.86
2304	3	A1 SH	NEWBY	2829.5	68.4463959794	0.705	8.76352975884	11.1301219916	3.37224598453	1	0.837
2305	3	A1 SH	NEWBY	2830.0	69.2634021451	0.717	8.42723519396	11.0763382376	3.38508307772	1	0.814
2306	3	A1 SH	NEWBY	2830.5	67.4495070907	0.719	7.4088063541	10.4700007004	3.37545657807	1	0.791
2307	3	A1 SH	NEWBY	2831.0	64.9739935117	0.718	6.23828961709	10.4264897516	3.35024338705	1	0.767
2308	3	A1 SH	NEWBY	2831.5	63.9471127538	0.715	5.36005500663	10.3634935596	3.3910986537	1	0.744
2309	2	A1 SH	NEWBY	2832.0	69.0185757225	0.716	5.46768857633	10.5083942775	3.46019822947	1	0.721
2310	2	A1 SH	NEWBY	2832.5	64.3446482001	0.719	6.52287062544	10.1801811512	3.51968860091	1	0.698
2311	2	A1 SH	NEWBY	2833.0	66.6374893762	0.723	7.60405817259	9.74803684479	3.50555914922	1	0.674
2312	2	A1 SH	NEWBY	2833.5	64.6033981387	0.723	7.46735901026	8.77874550034	3.49851519481	1	0.651
2313	2	A1 SH	NEWBY	2834.0	60.9080148192	0.721	6.04412177651	7.64390853718	3.46621043742	1	0.628
2314	2	A1 SH	NEWBY	2834.5	61.5564131676	0.72	3.70771873062	6.99678695481	3.40648091932	1	0.605
2315	2	A1 SH	NEWBY	2835.0	57.3273709794	0.721	1.99568153823	7.25859346012	3.32334171235	1	0.581
2316	2	A1 SH	NEWBY	2835.5	53.8197303157	0.723	1.13201743309	7.29752764794	3.28796590429	1	0.558
2317	2	A1 SH	NEWBY	2836.0	53.3256680085	0.722	0.888570900454	7.32883331903	3.30832918945	1	0.535
2318	2	A1 SH	NEWBY	2836.5	51.5770267899	0.717	0.992488634351	7.69436647829	3.32968580819	1	0.512
2319	2	A1 SH	NEWBY	2837.0	53.762926154	0.706	1.70597811581	7.73278688566	3.34304053637	1	0.488
2320	2	A1 SH	NEWBY	2837.5	55.8580896461	0.688	1.87192163366	8.3390122486	3.30190133951	1	0.465
2321	2	A1 SH	NEWBY	2838.0	59.5286151328	0.666	2.10979155155	8.94173667535	3.27125091684	1	0.442
2322	2	A1 SH	NEWBY	2838.5	60.872787379	0.639	2.25604766324	9.59565199942	3.27273938564	1	0.419
2323	2	A1 SH	NEWBY	2839.0	65.5406227259	0.613	3.82253135554	10.4772053643	3.25546331002	1	0.395
2324	2	A1 SH	NEWBY	2839.5	70.9649437615	0.589	5.33683919657	11.755757364	3.20526304997	1	0.372
2325	2	A1 SH	NEWBY	2840.0	73.8431141224	0.571	6.14953457369	12.6658279153	3.15116115368	1	0.349
2326	3	A1 SH	NEWBY	2840.5	69.8648165133	0.555	6.17355979024	13.4802537937	3.1447348003	1	0.326
2327	3	A1 SH	NEWBY	2841.0	67.5467811976	0.542	6.34146180748	13.7783772914	3.14738780966	1	0.302
2328	2	A1 SH	NEWBY	2841.5	59.3020501746	0.525	6.57529617695	13.039457669	3.17337783368	1	0.279
2329	2	A1 SH	NEWBY	2842.0	57.0027955143	0.504	5.62222751172	12.3840251738	3.20098131521	1	0.256
2330	2	A1 SH	NEWBY	2842.5	58.6013140757	0.486	2.94683890951	12.611213164	3.21054552097	1	0.233
2331	2	A1 SH	NEWBY	2843.0	60.3971113537	0.473	-0.308873591739	16.4561928131	3.2092464002	1	0.209
2332	2	A1 SH	NEWBY	2843.5	66.3233101968	0.471	-1.341167458	20.5808076894	3.17990568242	1	0.186
2333	2	A1 SH	NEWBY	2844.0	70.4682326721	0.477	0.997225792871	22.7633118606	3.19166592395	1	0.163
2334	2	A1 SH	NEWBY	2844.5	66.0602010931	0.483	5.04630282174	21.8437183245	3.25482766776	1	0.14
2335	5	A1 SH	NEWBY	2845.0	65.4595525089	0.489	8.91649727156	19.0886631056	3.4167788717	2	0.116
2336	5	A1 SH	NEWBY	2845.5	60.0186299885	0.493	11.7576408689	16.1242232275	3.65133012526	2	0.093
2337	5	A1 SH	NEWBY	2846.0	57.7107220483	0.491	12.0514474358	13.2971214233	3.77572682017	2	0.07
2338	5	A1 SH	NEWBY	2846.5	53.4471134093	0.481	9.41779942644	10.9607235928	3.88252695105	2	0.047
2339	3	A1 SH	NEWBY	2847.0	44.4113552017	0.464	6.0209645098	8.98491821534	3.9565303203	1	0.023
2340	6	A1 LM	NEWBY	2847.5	35.1374338532	0.441	4.27231337879	9.13657562245	4.07672604422	2	1.0
2341	6	A1 LM	NEWBY	2848.0	27.4503270051	0.422	4.24618800195	10.5046822486	4.12930241125	2	0.988
2342	7	A1 LM	NEWBY	2848.5	26.7155784191	0.398	5.39882295385	11.8288085655	4.10461586561	2	0.976
2343	7	A1 LM	NEWBY	2849.0	21.9934669412	0.375	6.36421206635	12.8247530329	4.06146617475	2	0.963
2344	7	A1 LM	NEWBY	2849.5	24.1954444939	0.35	6.8162370041	11.7772930615	4.0001228148	2	0.951
2345	7	A1 LM	NEWBY	2850.0	27.2390061823	0.334	7.62852698825	11.4325137268	3.97086010326	2	0.939
2346	7	A1 LM	NEWBY	2850.5	26.2084006378	0.336	8.2217200556	11.4171094815	3.84071795647	2	0.927
2347	7	A1 LM	NEWBY	2851.0	28.3025340775	0.352	8.76825094704	12.0243303896	3.68663511575	2	0.915
2348	7	A1 LM	NEWBY	2851.5	33.4212395337	0.377	8.89220124302	12.5374618934	3.50630698907	2	0.902
2349	7	A1 LM	NEWBY	2852.0	34.5841548618	0.405	9.06268568512	12.8562167265	3.36317630383	2	0.89
2350	7	A1 LM	NEWBY	2852.5	38.0409739059	0.431	9.62350595065	12.4870871804	3.22643437354	2	0.878
2351	5	A1 LM	NEWBY	2853.0	46.8761223296	0.458	10.2551845037	12.3394619586	3.16119585128	2	0.866
2352	5	A1 LM	NEWBY	2853.5	52.8491584557	0.49	10.8157636402	12.5419826371	3.11561805998	2	0.854
2353	5	A1 LM	NEWBY	2854.0	60.8670816417	0.53	11.3577042935	13.0608152408	3.08221109289	2	0.841
2354	5	A1 LM	NEWBY	2854.5	66.6183131696	0.577	11.9345505416	13.481486344	3.1138792124	2	0.829
2355	4	A1 LM	NEWBY	2855.0	75.9377287038	0.628	11.4152222488	13.698839515	3.24281884845	2	0.817
2356	4	A1 LM	NEWBY	2855.5	81.3537006592	0.679	9.10739443913	12.2448408408	3.42895464008	2	0.805
2357	4	A1 LM	NEWBY	2856.0	86.6138383114	0.725	5.64511301738	9.31169662161	3.62986636253	2	0.793
2358	4	A1 LM	NEWBY	2856.5	85.2565140237	0.761	1.78977879078	6.42428921466	3.7782204616	2	0.78
2359	4	A1 LM	NEWBY	2857.0	82.8102803207	0.792	-1.16840097902	4.71296438146	3.83649889395	2	0.768
2360	8	A1 LM	NEWBY	2857.5	86.78669857	0.823	-1.79976135202	4.32661491661	3.87153113124	2	0.756
2361	8	A1 LM	NEWBY	2858.0	89.9141117077	0.86	-0.958738846433	5.7462069242	3.86216584194	2	0.744
2362	6	A1 LM	NEWBY	2858.5	100.334912591	0.898	1.74925264265	7.68669435324	3.87136198541	2	0.732
2363	4	A1 LM	NEWBY	2859.0	110.310924509	0.93	4.7559177783	9.56589620981	3.88050592906	2	0.72
2364	4	A1 LM	NEWBY	2859.5	104.13291765	0.946	6.07277286909	9.72375445902	3.85955130996	2	0.707
2365	4	A1 LM	NEWBY	2860.0	89.8792728599	0.945	4.88933134488	8.49386546438	3.80560900275	2	0.695
2366	4	A1 LM	NEWBY	2860.5	72.8624165023	0.935	2.4860878285	6.34955553622	3.74334632212	2	0.683
2367	8	A1 LM	NEWBY	2861.0	57.9729720594	0.924	-0.0438856598319	4.69872927599	3.65042151998	2	0.671
2368	8	A1 LM	NEWBY	2861.5	47.185083942	0.919	-1.4632416602	4.24267431917	3.64128744615	2	0.659
2369	8	A1 LM	NEWBY	2862.0	48.448047606	0.918	-1.20947636235	4.65893490006	3.67495643617	2	0.646
2370	8	A1 LM	NEWBY	2862.5	47.5358347797	0.91	0.114253725064	6.74543178906	3.7183360448	2	0.634
2371	5	A1 LM	NEWBY	2863.0	49.4762715913	0.886	1.49437087146	8.71714937894	3.6818292422	2	0.622
2372	5	A1 LM	NEWBY	2863.5	52.4749506586	0.847	3.16160794799	10.15429811	3.64417639211	2	0.61
2373	5	A1 LM	NEWBY	2864.0	52.564274425	0.801	4.18444441095	11.0538205972	3.59170594065	2	0.598
2374	4	A1 LM	NEWBY	2864.5	53.9152131726	0.757	4.62880988942	12.0263613809	3.587218806	2	0.585
2375	4	A1 LM	NEWBY	2865.0	56.7837183047	0.721	5.5195349995	12.6115624782	3.5975693342	2	0.573
2376	4	A1 LM	NEWBY	2865.5	60.1220566898	0.693	6.06798916173	12.6530927031	3.59192050251	2	0.561
2377	4	A1 LM	NEWBY	2866.0	57.9731691327	0.675	6.56842877526	13.0219564529	3.63484076163	2	0.549
2378	4	A1 LM	NEWBY	2866.5	61.7786875807	0.666	6.63587522849	13.2071579676	3.67699493658	2	0.537
2379	4	A1 LM	NEWBY	2867.0	60.9712984496	0.661	6.31304029481	13.4900417604	3.67124645631	2	0.524
2380	4	A1 LM	NEWBY	2867.5	64.2573368035	0.658	6.24650607365	13.6481887206	3.60924718691	2	0.512
2381	4	A1 LM	NEWBY	2868.0	66.8628435276	0.654	5.68753206729	13.952935852	3.54156879178	2	0.5
2382	4	A1 LM	NEWBY	2868.5	69.309796231	0.646	5.62370740319	14.3911048617	3.4750341844	2	0.488
2383	4	A1 LM	NEWBY	2869.0	70.3670392252	0.638	5.31465616397	14.5000862805	3.40327794639	2	0.476
2384	4	A1 LM	NEWBY	2869.5	73.8884739219	0.63	4.89731112071	14.7234934742	3.32395343315	2	0.463
2385	4	A1 LM	NEWBY	2870.0	71.7046900611	0.624	4.97182320188	14.5823183051	3.2771463689	2	0.451
2386	4	A1 LM	NEWBY	2870.5	70.7174281927	0.623	5.38135209359	15.0607559888	3.28960737969	2	0.439
2387	4	A1 LM	NEWBY	2871.0	71.2530778295	0.624	5.69615244332	14.9326653356	3.3135856874	2	0.427
2388	4	A1 LM	NEWBY	2871.5	69.0590992073	0.626	5.88359917093	14.9081098721	3.39346576527	2	0.415
2389	4	A1 LM	NEWBY	2872.0	67.8892464907	0.631	6.01304673862	14.0478870964	3.48009236576	2	0.402
2390	4	A1 LM	NEWBY	2872.5	62.1585097074	0.638	5.90576823988	12.8874384689	3.52208772679	2	0.39
2391	4	A1 LM	NEWBY	2873.0	63.3220209009	0.651	5.14048243408	11.937672791	3.4757624772	2	0.378
2392	4	A1 LM	NEWBY	2873.5	56.3731624357	0.667	4.27096181484	11.2386386686	3.42249776137	2	0.366
2393	6	A1 LM	NEWBY	2874.0	58.0646143684	0.687	2.99769327971	10.7680067209	3.36161962587	2	0.354
2394	6	A1 LM	NEWBY	2874.5	57.3637253708	0.703	1.91238268411	10.700709345	3.31892516315	2	0.341
2395	6	A1 LM	NEWBY	2875.0	62.1290562958	0.71	1.38250082527	10.5602374548	3.32505555517	2	0.329
2396	4	A1 LM	NEWBY	2875.5	63.9022641291	0.707	2.38907545769	10.3516832139	3.38690430968	2	0.317
2397	4	A1 LM	NEWBY	2876.0	62.8977468096	0.693	3.28992363207	10.3041295241	3.45587797418	2	0.305
2398	4	A1 LM	NEWBY	2876.5	69.1454054572	0.672	3.34091296217	10.9080510371	3.43036113393	2	0.293
2399	4	A1 LM	NEWBY	2877.0	66.3440733682	0.65	3.13943471961	11.3598277138	3.31501435358	2	0.28
2400	4	A1 LM	NEWBY	2877.5	67.0741342059	0.626	2.83747968551	11.9795856647	3.15323368034	2	0.268
2401	4	A1 LM	NEWBY	2878.0	67.5525142097	0.603	3.56952101685	13.0458112419	3.04352278765	2	0.256
2402	4	A1 LM	NEWBY	2878.5	64.0540120625	0.58	3.37920390327	13.5412245766	2.9227601361	2	0.244
2403	4	A1 LM	NEWBY	2879.0	61.1029641542	0.559	3.19674117991	13.9239317013	2.84714497017	2	0.232
2404	4	A1 LM	NEWBY	2879.5	66.8725233046	0.544	2.75788069744	13.7093297999	2.80687936642	2	0.22
2405	4	A1 LM	NEWBY	2880.0	66.6909921198	0.542	2.62231513755	14.47592978	2.80810293186	2	0.207
2406	4	A1 LM	NEWBY	2880.5	67.7283752916	0.554	3.48669518641	14.9121896003	2.90874922812	2	0.195
2407	4	A1 LM	NEWBY	2881.0	71.7919580543	0.58	4.59173262515	15.0983653368	3.06775306583	2	0.183
2408	4	A1 LM	NEWBY	2881.5	68.683811223	0.617	5.5224523445	14.4826928863	3.32111373635	2	0.171
2409	4	A1 LM	NEWBY	2882.0	65.9488872158	0.665	5.80769052262	12.4389675582	3.63561474895	2	0.159
2410	4	A1 LM	NEWBY	2882.5	60.8375452025	0.721	4.54153224978	9.60131834686	3.96557040279	2	0.146
2411	4	A1 LM	NEWBY	2883.0	57.3663174394	0.785	3.60946652746	7.11922427038	4.31119846238	2	0.134
2412	6	A1 LM	NEWBY	2883.5	53.0865409059	0.856	2.32547991316	5.41992614233	4.47129188136	2	0.122
2413	6	A1 LM	NEWBY	2884.0	53.5600140698	0.923	1.61041434143	4.42499823316	4.46903809296	2	0.11
2414	6	A1 LM	NEWBY	2884.5	51.9774501592	0.961	0.76139017195	3.53725642144	4.33518633927	2	0.098
2415	6	A1 LM	NEWBY	2885.0	52.8851532826	0.946	0.706099815485	3.69331290265	4.13842725937	2	0.085
2416	8	A1 LM	NEWBY	2885.5	58.1238099341	0.887	1.52215679308	4.27921885973	3.94715562811	2	0.073
2417	8	A1 LM	NEWBY	2886.0	60.1800773959	0.805	2.77264573529	5.82286175807	3.69322363637	2	0.061
2418	5	A1 LM	NEWBY	2886.5	68.4430291024	0.725	2.3865352741	8.75842663211	3.42997810771	2	0.049
2419	5	A1 LM	NEWBY	2887.0	79.9682090747	0.658	0.382801228703	14.4765790212	3.18146112909	2	0.037
2420	5	A1 LM	NEWBY	2887.5	83.4993308533	0.61	-1.4210179188	21.5247289127	3.03014571815	2	0.024
2421	5	A1 LM	NEWBY	2888.0	88.6882264982	0.583	-1.28775986412	28.0189069407	2.96592310421	2	0.012
2422	2	B1 SH	NEWBY	2888.5	90.5961114828	0.569	-0.467903098915	31.1282939214	2.95154358077	1	1.0
2423	3	B1 SH	NEWBY	2889.0	84.0891706494	0.567	-0.246874330969	29.634463111	3.11634662865	1	0.968
2424	3	B1 SH	NEWBY	2889.5	77.6058395985	0.574	-0.444660215269	24.6695038238	3.33284892295	1	0.935
2425	3	B1 SH	NEWBY	2890.0	69.6690267096	0.595	1.3615358149	18.0602312841	3.58982570975	1	0.903
2426	3	B1 SH	NEWBY	2890.5	63.5673898167	0.63	5.73893038615	11.9285750006	3.8391098155	1	0.871
2427	3	B1 SH	NEWBY	2891.0	60.7670181233	0.675	8.60228980966	8.99148002292	3.99598222567	1	0.839
2428	3	B1 SH	NEWBY	2891.5	58.1127703533	0.719	8.26766394614	8.17907523565	4.05956898103	1	0.806
2429	3	B1 SH	NEWBY	2892.0	61.6710028568	0.75	7.10178994844	8.88723574103	3.97021691361	1	0.774
2430	3	B1 SH	NEWBY	2892.5	64.9622816474	0.763	6.43773193626	10.071162549	3.87958531716	1	0.742
2431	3	B1 SH	NEWBY	2893.0	65.1047676767	0.76	6.37972584748	10.8754543412	3.76878317137	1	0.71
2432	3	B1 SH	NEWBY	2893.5	66.469240359	0.745	6.87918448876	11.2090051021	3.70921472567	1	0.677
2433	3	B1 SH	NEWBY	2894.0	63.9688859937	0.728	7.0688473834	11.2822739515	3.66958247392	1	0.645
2434	3	B1 SH	NEWBY	2894.5	63.3355217507	0.713	7.01585528855	11.1837820459	3.61860233422	1	0.613
2435	3	B1 SH	NEWBY	2895.0	61.6272548388	0.702	6.69745682845	10.7928895222	3.58534382057	1	0.581
2436	3	B1 SH	NEWBY	2895.5	59.9290875951	0.695	6.06656228401	10.3013339762	3.50631194727	1	0.548
2437	3	B1 SH	NEWBY	2896.0	52.9024009675	0.691	5.03850837517	9.95812180157	3.38653432773	1	0.516
2438	3	B1 SH	NEWBY	2896.5	52.8400212583	0.688	3.1988314218	9.56581970332	3.20015381652	1	0.484
2439	2	B1 SH	NEWBY	2897.0	51.7223534695	0.682	1.82525586083	8.96717416187	3.11769530391	1	0.452
2440	2	B1 SH	NEWBY	2897.5	48.8622965376	0.671	1.07169156412	8.55105559733	3.11065151444	1	0.419
2441	2	B1 SH	NEWBY	2898.0	50.3442573719	0.656	0.484644074915	8.39597265843	3.19505725327	1	0.387
2442	2	B1 SH	NEWBY	2898.5	50.6642404454	0.644	0.818570789109	8.39127046778	3.26385903396	1	0.355
2443	2	B1 SH	NEWBY	2899.0	52.0228907552	0.633	1.73390323121	8.902345114	3.34594425373	1	0.323
2444	2	B1 SH	NEWBY	2899.5	54.0320987379	0.623	3.46093408178	10.0504852468	3.34807724579	1	0.29
2445	2	B1 SH	NEWBY	2900.0	56.6853499339	0.613	5.72286217357	10.4629076173	3.34232364447	1	0.258
2446	2	B1 SH	NEWBY	2900.5	57.3270541543	0.6	7.45628271138	10.919684148	3.27380507573	1	0.226
2447	2	B1 SH	NEWBY	2901.0	61.2972917098	0.589	8.47262491624	11.4489275917	3.17381821768	1	0.194
2448	2	B1 SH	NEWBY	2901.5	62.6042462915	0.59	7.1690428922	12.964354994	3.09705633173	1	0.161
2449	2	B1 SH	NEWBY	2902.0	64.2543073493	0.605	4.47372306669	15.8487654756	3.05429465871	1	0.129
2450	2	B1 SH	NEWBY	2902.5	64.7031206801	0.632	1.68967677014	18.9072655183	3.14687629907	1	0.097
2451	2	B1 SH	NEWBY	2903.0	55.4319337464	0.664	-0.00273096216256	19.878049115	3.37812700534	1	0.065
2452	2	B1 SH	NEWBY	2903.5	50.2002927943	0.69	-2.24524526983	17.8798037691	3.65991582345	1	0.032
2453	3	B1 SH	NEWBY	2904.0	39.2130824739	0.713	-3.85634467869	14.6560086266	3.89980177624	1	0.01
2454	8	B1 LM	NEWBY	2904.5	34.3401828619	0.713	-3.48425534234	11.7640987364	4.14942084393	2	1.0
2455	8	B1 LM	NEWBY	2905.0	26.5689505211	0.743	-2.33284902117	10.0295676127	4.38226403609	2	0.974
2456	8	B1 LM	NEWBY	2905.5	19.9470259098	0.785	-0.165486486303	8.7321806987	4.57403912674	2	0.947
2457	8	B1 LM	NEWBY	2906.0	16.3827259115	0.841	1.43584531039	8.08991933112	4.63082047534	2	0.921
2458	8	B1 LM	NEWBY	2906.5	13.4281674066	0.898	1.82192233655	7.37881929551	4.58244305162	2	0.895
2459	8	B1 LM	NEWBY	2907.0	15.3445872307	0.932	1.0179379109	7.02308188751	4.54775782748	2	0.868
2460	8	B1 LM	NEWBY	2907.5	16.4276745663	0.928	0.194662465417	6.36066219896	4.5375201128	2	0.842
2461	8	B1 LM	NEWBY	2908.0	12.5555904973	0.886	-0.40619592063	5.83948062909	4.51725135515	2	0.816
2462	8	B1 LM	NEWBY	2908.5	14.9979522766	0.823	-0.350447768452	6.195650663	4.37442433747	2	0.789
2463	8	B1 LM	NEWBY	2909.0	14.5911765164	0.759	-0.0665727071684	7.29042781151	4.15654605125	2	0.763
2464	8	B1 LM	NEWBY	2909.5	19.172271251	0.708	1.21144418201	8.84111744847	3.91609077518	2	0.737
2465	7	B1 LM	NEWBY	2910.0	24.14048041	0.664	3.23785350926	10.3643980437	3.74572679387	2	0.711
2466	7	B1 LM	NEWBY	2910.5	27.5086929178	0.627	5.03062523301	10.4582796883	3.62010175635	2	0.684
2467	7	B1 LM	NEWBY	2911.0	33.284872434	0.597	6.32343358173	9.67750457459	3.61441404326	2	0.658
2468	7	B1 LM	NEWBY	2911.5	35.7419433366	0.575	7.2503142731	8.77869761368	3.68184127091	2	0.632
2469	7	B1 LM	NEWBY	2912.0	37.4090440777	0.572	7.03186865608	8.48737988889	3.77308509694	2	0.605
2470	7	B1 LM	NEWBY	2912.5	37.0766818104	0.587	5.10220929393	8.54153482057	3.91629620787	2	0.579
2471	7	B1 LM	NEWBY	2913.0	35.5266809769	0.622	2.79837336816	9.03398891025	4.01785036097	2	0.553
2472	5	B1 LM	NEWBY	2913.5	37.3703170394	0.671	0.529489184565	8.75874255396	4.15550586486	2	0.526
